x,y
0.56593351,17.54213442
0.56459273,17.74212987
0.56335003,17.94212606
0.56141520,18.14211705
0.55986056,18.34211046
0.55850389,18.54210530
0.55483001,18.74207205
0.55040233,18.94202284
0.54760612,19.14200222
0.54597217,19.34199714
0.54387198,19.54198574
0.54150970,19.74197300
0.53989531,19.94196610
0.53910694,20.14196460
0.53800394,20.34196159
0.53649324,20.54195580
0.53449457,20.74194600
0.53216695,20.94193252
0.52923539,21.14191080
0.52638687,21.34189115
0.52443087,21.54188089
0.52326243,21.74187760
0.52170940,21.94187197
0.51894801,22.14185247
0.51622727,22.34183541
0.51481549,22.54182946
0.51457527,22.74183009
0.51302997,22.94182171
0.50984298,23.14179941
0.50674118,23.34177509
0.50486145,23.54176711
0.50244767,23.74175345
0.49840862,23.94171139
0.49386689,24.14166057
0.49176361,24.34164790
0.49154138,24.54165162
0.49123319,24.74165112
0.49161354,24.94164805
0.49355889,25.14164163
0.49530921,25.34163810
0.49446042,25.54163237
0.49082147,25.74159935
0.48745149,25.94157113
0.48422753,26.14154510
0.47947512,26.34148802
0.47374189,26.54140898
0.46945553,26.74136231
0.46836148,26.94135722
0.46872969,27.14135866
0.46853880,27.34135864
0.46772876,27.54135690
0.46713649,27.74135590
0.46723166,27.94135742
0.46603837,28.14135078
0.46308470,28.34133116
0.46029063,28.54131120
0.45818979,28.74130076
0.45598113,28.94128855
0.45417750,29.14128020
0.45341986,29.34127906
0.45326924,29.54127944
0.45202186,29.74127518
0.44987872,29.94126370
0.44768776,30.14125169
0.44565934,30.34124142
0.44326218,30.54122703
0.44028352,30.74120488
0.43819728,30.94119418
0.43734663,31.14119296
0.43678815,31.34119206
0.43560522,31.54118865
0.43435747,31.74118467
0.43350653,31.94118306
0.43223751,32.14117876
0.43032115,32.34116968
0.42843577,32.54116079
0.42689924,32.74115495
0.42522564,32.94114793
0.42362548,33.14114157
0.42254118,33.34113848
0.42185535,33.54113791
0.42055154,33.74113338
0.41816464,33.94111909
0.41551855,34.14110162
0.41300643,34.34108586
0.41058206,34.54107113
0.40808284,34.74105553
0.40507435,34.94103288
0.40277228,35.14101974
0.40096137,35.34101170
0.39855448,35.54099733
0.39575685,35.74097790
0.39291116,35.94095760
0.39042851,36.14094212
0.38800905,36.34092753
0.38521253,36.54090793
0.38193112,36.74088162
0.37914062,36.94086151
0.37745834,37.14085491
0.37525971,37.34084187
0.37222898,37.54081933
0.36950080,37.74080075
0.36681706,37.94078275
0.36383831,38.14076056
0.36069339,38.34073581
0.35796950,38.54071727
0.35550092,38.74070224
0.35284508,38.94068450
0.34983281,39.14066178
0.34708040,39.34064311
0.34464081,39.54062860
0.34325634,39.74062337
0.34167900,39.94061713
0.33938119,40.14060388
0.33667093,40.34058578
0.33427403,40.54057122
0.33236350,40.74056219
0.32952866,40.94054163
0.32645149,41.14051833
0.32289739,41.34048641
0.31914703,41.54045200
0.31683228,41.74043779
0.31566091,41.94043474
0.31453585,42.14043135
0.31338060,42.34042792
0.31238005,42.54042565
0.31068404,42.74041862
0.30833840,42.94040485
0.30596028,43.14039075
0.30336762,43.34037405
0.30036906,43.54035145
0.29777015,43.74033477
0.29669004,43.94033160
0.29703159,44.14033120
0.29733484,44.34033200
0.29649525,44.54032942
0.29459079,44.74032080
0.29267781,44.94031154
0.29105729,45.14030529
0.28902672,45.34029458
